Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000332	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70338.1	Rhodococcus_erythropolis_aa_ALU72331.1, Rhodococcus_erythropolis_aa_ALU73438.1, Rhodococcus_erythropolis_aa_ALU69414.1
OG0000332	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72331.1, Rhodococcus_erythropolis_aa_ALU73438.1	Rhodococcus_erythropolis_aa_ALU69414.1
OG0000332	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72331.1	Rhodococcus_erythropolis_aa_ALU73438.1
OG0000333	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69642.1	Rhodococcus_erythropolis_aa_ALU71653.1, Rhodococcus_erythropolis_aa_ALU72669.1, Rhodococcus_erythropolis_aa_ALU73628.1, Rhodococcus_erythropolis_aa_ALU70440.1
OG0000333	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71653.1	Rhodococcus_erythropolis_aa_ALU72669.1, Rhodococcus_erythropolis_aa_ALU73628.1, Rhodococcus_erythropolis_aa_ALU70440.1
OG0000333	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72669.1	Rhodococcus_erythropolis_aa_ALU73628.1, Rhodococcus_erythropolis_aa_ALU70440.1
OG0000333	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73628.1	Rhodococcus_erythropolis_aa_ALU70440.1
OG0000334	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69731.1	Rhodococcus_erythropolis_aa_ALU70707.1, Rhodococcus_erythropolis_aa_ALU70613.1, Rhodococcus_erythropolis_aa_ALU72939.1, Rhodococcus_erythropolis_aa_ALU71361.1
OG0000334	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70707.1	Rhodococcus_erythropolis_aa_ALU70613.1, Rhodococcus_erythropolis_aa_ALU72939.1, Rhodococcus_erythropolis_aa_ALU71361.1
OG0000334	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70613.1, Rhodococcus_erythropolis_aa_ALU72939.1	Rhodococcus_erythropolis_aa_ALU71361.1
OG0000334	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70613.1	Rhodococcus_erythropolis_aa_ALU72939.1
OG0000335	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73285.1	Rhodococcus_erythropolis_aa_ALU70650.1, Rhodococcus_erythropolis_aa_ALU71804.1, Rhodococcus_erythropolis_aa_ALU73172.1, Rhodococcus_erythropolis_aa_ALU73627.1
OG0000335	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70650.1, Rhodococcus_erythropolis_aa_ALU71804.1, Rhodococcus_erythropolis_aa_ALU73172.1	Rhodococcus_erythropolis_aa_ALU73627.1
OG0000335	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70650.1	Rhodococcus_erythropolis_aa_ALU71804.1, Rhodococcus_erythropolis_aa_ALU73172.1
OG0000335	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71804.1	Rhodococcus_erythropolis_aa_ALU73172.1
OG0000336	Rhodococcus_erythropolis_aa	n0	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72202.1	Rhodococcus_erythropolis_aa_ALU73640.1, Rhodococcus_erythropolis_aa_ALU73289.1, Rhodococcus_erythropolis_aa_ALU71497.1, Rhodococcus_erythropolis_aa_ALU72708.1
OG0000336	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73640.1, Rhodococcus_erythropolis_aa_ALU73289.1, Rhodococcus_erythropolis_aa_ALU71497.1	Rhodococcus_erythropolis_aa_ALU72708.1
OG0000336	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73640.1, Rhodococcus_erythropolis_aa_ALU73289.1	Rhodococcus_erythropolis_aa_ALU71497.1
OG0000336	Rhodococcus_erythropolis_aa	n3	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73640.1	Rhodococcus_erythropolis_aa_ALU73289.1
OG0000337	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB11782.1	Bacillus_subtilis_aa_CAB13692.2
OG0000338	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14251.1	Bacillus_subtilis_aa_CAB14280.1, Bacillus_subtilis_aa_CAB11786.1
OG0000338	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14280.1	Bacillus_subtilis_aa_CAB11786.1
OG0000339	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB13813.1	Bacillus_subtilis_aa_CAB13925.1, Bacillus_subtilis_aa_CAB15197.1, Bacillus_subtilis_aa_CAB11816.1
OG0000339	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13925.1, Bacillus_subtilis_aa_CAB15197.1	Bacillus_subtilis_aa_CAB11816.1
OG0000339	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13925.1	Bacillus_subtilis_aa_CAB15197.1
OG0000340	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB13256.1	Bacillus_subtilis_aa_CAB14727.1, Bacillus_subtilis_aa_CAB14983.1, Bacillus_subtilis_aa_CAB11833.1
OG0000340	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14727.1	Bacillus_subtilis_aa_CAB14983.1, Bacillus_subtilis_aa_CAB11833.1
OG0000340	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14983.1	Bacillus_subtilis_aa_CAB11833.1
OG0000341	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99763.1	Deinococcus_radiodurans_aa_UDL00162.1
OG0000342	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14184.1	Bacillus_subtilis_aa_CAB11850.1
OG0000343	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68188.1	Rhodococcus_erythropolis_aa_ALU68813.1
OG0000344	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73457.1	Rhodococcus_erythropolis_aa_ALU73153.1
OG0000345	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12632.1	Bacillus_subtilis_aa_CAB11857.1
OG0000346	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72005.1	Rhodococcus_erythropolis_aa_ALU71448.1
OG0000347	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12189.1	Bacillus_subtilis_aa_CAB11937.2, Bacillus_subtilis_aa_CAB15336.1
OG0000347	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB11937.2	Bacillus_subtilis_aa_CAB15336.1
OG0000348	N0	n0	0.6666666666666666	Non-Terminal	Rhodococcus_erythropolis_aa_ALU68394.1, Bacillus_subtilis_aa_CAB12648.1	Bacillus_subtilis_aa_CAB11945.1, Rhodococcus_erythropolis_aa_ALU72663.1
OG0000349	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB11954.1	Bacillus_subtilis_aa_CAB11983.1
OG0000350	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12630.1	Bacillus_subtilis_aa_CAB11956.1
OG0000351	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB11985.2	Bacillus_subtilis_aa_CAB15764.1
OG0000352	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68150.1	Rhodococcus_erythropolis_aa_ALU73594.1, Rhodococcus_erythropolis_aa_ALU69109.1
OG0000352	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73594.1	Rhodococcus_erythropolis_aa_ALU69109.1
OG0000353	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01484.1	Deinococcus_radiodurans_aa_UDL00800.1
OG0000354	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99853.1	Deinococcus_radiodurans_aa_UDK99854.1
OG0000355	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15881.2	Bacillus_subtilis_aa_CAB12033.1
OG0000356	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB15803.1	Bacillus_subtilis_aa_CAB16070.1, Bacillus_subtilis_aa_CAB12034.1, Bacillus_subtilis_aa_CAB15975.2
OG0000356	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB16070.1	Bacillus_subtilis_aa_CAB12034.1, Bacillus_subtilis_aa_CAB15975.2
OG0000356	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12034.1	Bacillus_subtilis_aa_CAB15975.2
OG0000357	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12035.1	Bacillus_subtilis_aa_CAB12941.1
OG0000358	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12058.2	Bacillus_subtilis_aa_CAB12418.1
OG0000359	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73436.1	Rhodococcus_erythropolis_aa_ALU68600.1
OG0000360	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12066.1	Bacillus_subtilis_aa_CAB15547.1
OG0000361	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12069.1	Bacillus_subtilis_aa_CAB12660.2
OG0000362	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB15836.1	Bacillus_subtilis_aa_CAB12082.2, Bacillus_subtilis_aa_CAB14893.1
OG0000362	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12082.2	Bacillus_subtilis_aa_CAB14893.1
OG0000363	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71136.1	Rhodococcus_erythropolis_aa_ALU71137.1
OG0000364	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12114.1	Bacillus_subtilis_aa_CAB15274.1
OG0000365	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB16048.1, Bacillus_subtilis_aa_CAB15962.2	Bacillus_subtilis_aa_CAB12135.1
OG0000365	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB16048.1	Bacillus_subtilis_aa_CAB15962.2
OG0000366	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU67667.1	Rhodococcus_erythropolis_aa_ALU68676.1
OG0000367	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12214.3	Bacillus_subtilis_aa_CAB12243.1
OG0000368	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69000.1	Rhodococcus_erythropolis_aa_ALU73082.1
OG0000369	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12474.2	Bacillus_subtilis_aa_CAB12232.1
OG0000370	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12233.1	Bacillus_subtilis_aa_CAB13485.1
OG0000371	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB15141.1, Bacillus_subtilis_aa_CAB12252.1	Bacillus_subtilis_aa_CAB12587.1
OG0000371	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15141.1	Bacillus_subtilis_aa_CAB12252.1
OG0000372	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12271.1	Bacillus_subtilis_aa_CAB13648.1
OG0000373	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12316.1	Bacillus_subtilis_aa_CAB12326.1
OG0000374	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12337.1	Bacillus_subtilis_aa_CAB15616.1, Bacillus_subtilis_aa_CAB14588.2
OG0000374	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15616.1	Bacillus_subtilis_aa_CAB14588.2
OG0000375	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12652.1	Bacillus_subtilis_aa_CAB12357.1
OG0000376	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13079.1	Bacillus_subtilis_aa_CAB13834.2, Bacillus_subtilis_aa_CAB12391.2
OG0000376	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13834.2	Bacillus_subtilis_aa_CAB12391.2
OG0000377	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12393.2	Bacillus_subtilis_aa_CAB12780.2
OG0000378	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13059.1	Bacillus_subtilis_aa_CAB15596.1, Bacillus_subtilis_aa_CAB12406.1
OG0000378	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15596.1	Bacillus_subtilis_aa_CAB12406.1
OG0000379	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13088.1, Bacillus_subtilis_aa_CAB12435.1	Bacillus_subtilis_aa_CAB13641.2
OG0000379	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13088.1	Bacillus_subtilis_aa_CAB12435.1
OG0000380	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL00068.1	Deinococcus_radiodurans_aa_UDK99798.1
OG0000381	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12456.1	Bacillus_subtilis_aa_CAB14977.1
OG0000382	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU72841.1	Rhodococcus_erythropolis_aa_ALU68944.1
OG0000383	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12473.1	Bacillus_subtilis_aa_CAB15798.1
OG0000384	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12493.1	Bacillus_subtilis_aa_CAB12631.1
OG0000385	Deinococcus_radiodurans_aa	n1	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01895.1	Deinococcus_radiodurans_aa_UDL01289.1, Deinococcus_radiodurans_aa_UDL01896.1
OG0000385	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01289.1	Deinococcus_radiodurans_aa_UDL01896.1
OG0000386	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70028.1	Rhodococcus_erythropolis_aa_ALU68313.1
OG0000387	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB15882.1	Bacillus_subtilis_aa_CAB12532.1, Bacillus_subtilis_aa_CAB15008.1, Bacillus_subtilis_aa_CAB12647.1
OG0000387	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12532.1, Bacillus_subtilis_aa_CAB15008.1	Bacillus_subtilis_aa_CAB12647.1
OG0000387	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12532.1	Bacillus_subtilis_aa_CAB15008.1
OG0000388	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU68082.1	Rhodococcus_erythropolis_aa_ALU73466.1
OG0000389	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB12545.2	Bacillus_subtilis_aa_CAB12600.1, Bacillus_subtilis_aa_CAB14415.2, Bacillus_subtilis_aa_CAB15341.1
OG0000389	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12600.1	Bacillus_subtilis_aa_CAB14415.2, Bacillus_subtilis_aa_CAB15341.1
OG0000389	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14415.2	Bacillus_subtilis_aa_CAB15341.1
OG0000390	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70992.1, Rhodococcus_erythropolis_aa_ALU70990.1	Rhodococcus_erythropolis_aa_ALU71631.1
OG0000390	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70992.1	Rhodococcus_erythropolis_aa_ALU70990.1
OG0000391	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69683.1, Rhodococcus_erythropolis_aa_ALU69864.1	Rhodococcus_erythropolis_aa_ALU68927.1
OG0000391	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69683.1	Rhodococcus_erythropolis_aa_ALU69864.1
OG0000392	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14627.1	Bacillus_subtilis_aa_CAB15932.2, Bacillus_subtilis_aa_CAB12590.1
OG0000392	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15932.2	Bacillus_subtilis_aa_CAB12590.1
OG0000393	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL00190.1	Deinococcus_radiodurans_aa_UDL00946.1
OG0000394	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14644.2	Bacillus_subtilis_aa_CAB12614.1
OG0000395	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13196.1	Bacillus_subtilis_aa_CAB13146.2, Bacillus_subtilis_aa_CAB12688.1
OG0000395	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13146.2	Bacillus_subtilis_aa_CAB12688.1
OG0000396	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14772.1	Bacillus_subtilis_aa_CAB12699.3
OG0000397	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15889.1	Bacillus_subtilis_aa_CAB12710.2
OG0000398	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99687.1	Deinococcus_radiodurans_aa_UDL01798.1
OG0000399	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01604.1	Deinococcus_radiodurans_aa_UDL00708.1
OG0000400	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU69587.1	Rhodococcus_erythropolis_aa_ALU71820.1
OG0000401	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71994.1	Rhodococcus_erythropolis_aa_ALU71620.1
OG0000402	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71641.1	Rhodococcus_erythropolis_aa_ALU71640.1
OG0000403	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB13886.1	Bacillus_subtilis_aa_CAB12814.1, Bacillus_subtilis_aa_CAB13220.1, Bacillus_subtilis_aa_CAB14935.1
OG0000403	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12814.1, Bacillus_subtilis_aa_CAB13220.1	Bacillus_subtilis_aa_CAB14935.1
OG0000403	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12814.1	Bacillus_subtilis_aa_CAB13220.1
OG0000404	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12823.2	Bacillus_subtilis_aa_CAB14492.2
OG0000405	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12826.1	Bacillus_subtilis_aa_CAB14723.1
OG0000406	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDK99630.1	Deinococcus_radiodurans_aa_UDK99469.1
OG0000407	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71863.1	Rhodococcus_erythropolis_aa_ALU73037.1
OG0000408	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU73401.1	Rhodococcus_erythropolis_aa_ALU71565.1
OG0000409	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB15032.1	Bacillus_subtilis_aa_CAB12919.2, Bacillus_subtilis_aa_CAB16028.2
OG0000409	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12919.2	Bacillus_subtilis_aa_CAB16028.2
OG0000410	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB14089.1, Bacillus_subtilis_aa_CAB13720.2	Bacillus_subtilis_aa_CAB12921.1
OG0000410	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14089.1	Bacillus_subtilis_aa_CAB13720.2
OG0000411	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB12933.2	Bacillus_subtilis_aa_CAB13431.1
OG0000412	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB16071.1	Bacillus_subtilis_aa_CAB12963.2
OG0000413	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB12964.2	Bacillus_subtilis_aa_CAB13425.1
OG0000414	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13426.1	Bacillus_subtilis_aa_CAB12965.3
OG0000415	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL00661.1	Deinococcus_radiodurans_aa_UDK99553.1
OG0000416	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13150.1	Bacillus_subtilis_aa_CAB13001.1
OG0000417	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13017.1	Bacillus_subtilis_aa_CAB15874.1
OG0000418	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15855.1	Bacillus_subtilis_aa_CAB13023.1
OG0000419	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13300.1	Bacillus_subtilis_aa_CAB13027.1
OG0000420	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB13138.1	Bacillus_subtilis_aa_CAB13103.1, Bacillus_subtilis_aa_CAB14531.1, Bacillus_subtilis_aa_CAB14512.1
OG0000420	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13103.1, Bacillus_subtilis_aa_CAB14531.1	Bacillus_subtilis_aa_CAB14512.1
OG0000420	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13103.1	Bacillus_subtilis_aa_CAB14531.1
OG0000421	Bacillus_subtilis_aa	n0	1.0	Terminal	Bacillus_subtilis_aa_CAB13938.1	Bacillus_subtilis_aa_CAB13611.1, Bacillus_subtilis_aa_CAB13105.1, Bacillus_subtilis_aa_CAB13666.1
OG0000421	Bacillus_subtilis_aa	n1	1.0	Terminal	Bacillus_subtilis_aa_CAB13611.1, Bacillus_subtilis_aa_CAB13105.1	Bacillus_subtilis_aa_CAB13666.1
OG0000421	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13611.1	Bacillus_subtilis_aa_CAB13105.1
OG0000422	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14543.1	Bacillus_subtilis_aa_CAB13126.2
OG0000423	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70511.1	Rhodococcus_erythropolis_aa_ALU72183.1
OG0000424	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70668.1	Rhodococcus_erythropolis_aa_ALU72862.1
OG0000424	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB16086.2	Bacillus_subtilis_aa_CAB13145.2
OG0000425	Deinococcus_radiodurans_aa	n2	1.0	Terminal	Deinococcus_radiodurans_aa_UDL01640.1	Deinococcus_radiodurans_aa_UDL02231.1
OG0000426	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70079.1, Rhodococcus_erythropolis_aa_ALU72282.1	Rhodococcus_erythropolis_aa_ALU67671.1
OG0000426	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70079.1	Rhodococcus_erythropolis_aa_ALU72282.1
OG0000427	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB15796.1	Bacillus_subtilis_aa_CAB13231.1
OG0000428	Rhodococcus_erythropolis_aa	n1	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71277.1	Rhodococcus_erythropolis_aa_ALU70193.1
OG0000428	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13263.1	Bacillus_subtilis_aa_CAB15479.1
OG0000429	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70194.1	Rhodococcus_erythropolis_aa_ALU71273.1
OG0000430	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70721.1	Rhodococcus_erythropolis_aa_ALU70201.1
OG0000431	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71259.1	Rhodococcus_erythropolis_aa_ALU70475.1
OG0000432	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU71628.1	Rhodococcus_erythropolis_aa_ALU69795.1
OG0000433	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB13326.1	Bacillus_subtilis_aa_CAB13551.2
OG0000434	Rhodococcus_erythropolis_aa	n2	1.0	Terminal	Rhodococcus_erythropolis_aa_ALU70173.1	Rhodococcus_erythropolis_aa_ALU68258.1
OG0000435	Bacillus_subtilis_aa	n2	1.0	Terminal	Bacillus_subtilis_aa_CAB14337.2	Bacillus_subtilis_aa_CAB13334.1
