Orthogroup	Bacillus_subtilis_aa	Deinococcus_radiodurans_aa	Rhodococcus_erythropolis_aa
OG0005313		UDL01771.1	
OG0005314		UDL01774.1	
OG0005315		UDL01776.1	
OG0005316		UDL01777.1	
OG0005317		UDL01781.1	
OG0005318		UDL01803.1	
OG0005319		UDL01805.1	
OG0005320		UDL01808.1	
OG0005321		UDL01810.1	
OG0005322		UDL01811.1	
OG0005323		UDL01812.1	
OG0005324		UDL01815.1	
OG0005325		UDL01816.1	
OG0005326		UDL01818.1	
OG0005327		UDL01819.1	
OG0005328		UDL01820.1	
OG0005329		UDL01825.1	
OG0005330		UDL01826.1	
OG0005331		UDL01827.1	
OG0005332		UDL01830.1	
OG0005333		UDL01831.1	
OG0005334		UDL01832.1	
OG0005335		UDL01833.1	
OG0005336		UDL01836.1	
OG0005337		UDL01837.1	
OG0005338		UDL01838.1	
OG0005339		UDL01839.1	
OG0005340		UDL01840.1	
OG0005341		UDL01841.1	
OG0005342		UDL01842.1	
OG0005343		UDL01843.1	
OG0005344		UDL01849.1	
OG0005345		UDL01851.1	
OG0005346		UDL01853.1	
OG0005347		UDL01854.1	
OG0005348		UDL01855.1	
OG0005349		UDL01856.1	
OG0005350		UDL01857.1	
OG0005351		UDL01858.1	
OG0005352		UDL01859.1	
OG0005353		UDL01860.1	
OG0005354		UDL01861.1	
OG0005355		UDL01862.1	
OG0005356		UDL01863.1	
OG0005357		UDL01864.1	
OG0005358		UDL01865.1	
OG0005359		UDL01866.1	
OG0005360		UDL01867.1	
OG0005361		UDL01868.1	
OG0005362		UDL01869.1	
OG0005363		UDL01870.1	
OG0005364		UDL01871.1	
OG0005365		UDL01872.1	
OG0005366		UDL01873.1	
OG0005367		UDL01874.1	
OG0005368		UDL01875.1	
OG0005369		UDL01876.1	
OG0005370		UDL01877.1	
OG0005371		UDL01878.1	
OG0005372		UDL01879.1	
OG0005373		UDL01880.1	
OG0005374		UDL01881.1	
OG0005375		UDL01882.1	
OG0005376		UDL01883.1	
OG0005377		UDL01884.1	
OG0005378		UDL01885.1	
OG0005379		UDL01886.1	
OG0005380		UDL01887.1	
OG0005381		UDL01888.1	
OG0005382		UDL01889.1	
OG0005383		UDL01890.1	
OG0005384		UDL01891.1	
OG0005385		UDL01892.1	
OG0005386		UDL01893.1	
OG0005387		UDL01894.1	
OG0005388		UDL01901.1	
OG0005389		UDL01906.1	
OG0005390		UDL01909.1	
OG0005391		UDL01913.1	
OG0005392		UDL01914.1	
OG0005393		UDL01917.1	
OG0005394		UDL01918.1	
OG0005395		UDL01919.1	
OG0005396		UDL01923.1	
OG0005397		UDL01927.1	
OG0005398		UDL01935.1	
OG0005399		UDL01936.1	
OG0005400		UDL01937.1	
OG0005401		UDL01938.1	
OG0005402		UDL01939.1	
OG0005403		UDL01946.1	
OG0005404		UDL01950.1	
OG0005405		UDL01952.1	
OG0005406		UDL01956.1	
OG0005407		UDL01958.1	
OG0005408		UDL01959.1	
OG0005409		UDL01960.1	
OG0005410		UDL01961.1	
OG0005411		UDL01962.1	
OG0005412		UDL01967.1	
OG0005413		UDL01968.1	
OG0005414		UDL01976.1	
OG0005415		UDL01979.1	
OG0005416		UDL01987.1	
OG0005417		UDL01989.1	
OG0005418		UDL01992.1	
OG0005419		UDL01994.1	
OG0005420		UDL01996.1	
OG0005421		UDL01997.1	
OG0005422		UDL01998.1	
OG0005423		UDL01999.1	
OG0005424		UDL02000.1	
OG0005425		UDL02002.1	
OG0005426		UDL02014.1	
OG0005427		UDL02017.1	
OG0005428		UDL02019.1	
OG0005429		UDL02022.1	
OG0005430		UDL02024.1	
OG0005431		UDL02025.1	
OG0005432		UDL02027.1	
OG0005433		UDL02028.1	
OG0005434		UDL02029.1	
OG0005435		UDL02031.1	
OG0005436		UDL02040.1	
OG0005437		UDL02047.1	
OG0005438		UDL02049.1	
OG0005439		UDL02051.1	
OG0005440		UDL02052.1	
OG0005441		UDL02053.1	
OG0005442		UDL02055.1	
OG0005443		UDL02059.1	
OG0005444		UDL02062.1	
OG0005445		UDL02064.1	
OG0005446		UDL02065.1	
OG0005447		UDL02075.1	
OG0005448		UDL02076.1	
OG0005449		UDL02078.1	
OG0005450		UDL02082.1	
OG0005451		UDL02093.1	
OG0005452		UDL02094.1	
OG0005453		UDL02097.1	
OG0005454		UDL02098.1	
OG0005455		UDL02101.1	
OG0005456		UDL02102.1	
OG0005457		UDL02104.1	
OG0005458		UDL02106.1	
OG0005459		UDL02112.1	
OG0005460		UDL02113.1	
OG0005461		UDL02114.1	
OG0005462		UDL02117.1	
OG0005463		UDL02118.1	
OG0005464		UDL02121.1	
OG0005465		UDL02122.1	
OG0005466		UDL02123.1	
OG0005467		UDL02124.1	
OG0005468		UDL02126.1	
OG0005469		UDL02127.1	
OG0005470		UDL02128.1	
OG0005471		UDL02129.1	
OG0005472		UDL02130.1	
OG0005473		UDL02131.1	
OG0005474		UDL02136.1	
OG0005475		UDL02139.1	
OG0005476		UDL02140.1	
OG0005477		UDL02142.1	
OG0005478		UDL02147.1	
OG0005479		UDL02149.1	
OG0005480		UDL02150.1	
OG0005481		UDL02157.1	
OG0005482		UDL02159.1	
OG0005483		UDL02164.1	
OG0005484		UDL02166.1	
OG0005485		UDL02167.1	
OG0005486		UDL02168.1	
OG0005487		UDL02171.1	
OG0005488		UDL02175.1	
OG0005489		UDL02177.1	
OG0005490		UDL02178.1	
OG0005491		UDL02180.1	
OG0005492		UDL02181.1	
OG0005493		UDL02184.1	
OG0005494		UDL02188.1	
OG0005495		UDL02189.1	
OG0005496		UDL02190.1	
OG0005497		UDL02191.1	
OG0005498		UDL02193.1	
OG0005499		UDL02198.1	
OG0005500		UDL02207.1	
OG0005501		UDL02208.1	
OG0005502		UDL02209.1	
OG0005503		UDL02211.1	
OG0005504		UDL02212.1	
OG0005505		UDL02220.1	
OG0005506		UDL02221.1	
OG0005507		UDL02222.1	
OG0005508		UDL02223.1	
OG0005509		UDL02224.1	
OG0005510		UDL02225.1	
OG0005511		UDL02230.1	
OG0005512		UDL02235.1	
OG0005513		UDL02236.1	
OG0005514		UDL02237.1	
OG0005515		UDL02239.1	
OG0005516		UDL02242.1	
OG0005517		UDL02251.1	
OG0005518		UDL02254.1	
OG0005519		UDL02259.1	
OG0005520		UDL02262.1	
OG0005521		UDL02263.1	
OG0005522		UDL02265.1	
OG0005523		UDL02267.1	
OG0005524		UDL02271.1	
OG0005525		UDL02273.1	
OG0005526		UDL02274.1	
OG0005527		UDL02277.1	
OG0005528		UDL02280.1	
OG0005529		UDL02281.1	
OG0005530		UDL02282.1	
OG0005531		UDL02283.1	
OG0005532		UDL02284.1	
OG0005533		UDL02286.1	
OG0005534		UDL02288.1	
OG0005535		UDL02289.1	
OG0005536		UDL02290.1	
OG0005537		UDL02291.1	
OG0005538		UDL02292.1	
OG0005539		UDL02293.1	
OG0005540		UDL02294.1	
OG0005541		UDL02297.1	
OG0005542		UDL02298.1	
OG0005543		UDL02299.1	
OG0005544		UDL02300.1	
OG0005545		UDL02301.1	
OG0005546		UDL02302.1	
OG0005547		UDL02304.1	
OG0005548		UDL02305.1	
OG0005549		UDL02306.1	
OG0005550		UDL02308.1	
OG0005551			ALU67649.1
OG0005552			ALU67650.1
OG0005553			ALU67654.1
OG0005554			ALU67657.1
OG0005555			ALU67658.1
OG0005556			ALU67661.1
OG0005557			ALU67670.1
OG0005558			ALU67675.1
OG0005559			ALU67677.1
OG0005560			ALU67681.1
OG0005561			ALU67682.1
OG0005562			ALU67683.1
OG0005563			ALU67689.1
OG0005564			ALU67690.1
OG0005565			ALU67693.1
OG0005566			ALU67701.1
OG0005567			ALU67702.1
OG0005568			ALU67703.1
OG0005569			ALU67704.1
OG0005570			ALU67707.1
OG0005571			ALU67712.1
OG0005572			ALU67714.1
OG0005573			ALU67718.1
OG0005574			ALU67719.1
OG0005575			ALU67720.1
OG0005576			ALU67721.1
OG0005577			ALU67722.1
OG0005578			ALU67723.1
OG0005579			ALU67728.1
OG0005580			ALU67729.1
OG0005581			ALU67730.1
OG0005582			ALU67731.1
OG0005583			ALU67734.1
OG0005584			ALU67737.1
OG0005585			ALU67738.1
OG0005586			ALU67739.1
OG0005587			ALU67740.1
OG0005588			ALU67741.1
OG0005589			ALU67743.1
OG0005590			ALU67745.1
OG0005591			ALU67751.1
OG0005592			ALU67752.1
OG0005593			ALU67753.1
OG0005594			ALU67754.1
OG0005595			ALU67755.1
OG0005596			ALU67756.1
OG0005597			ALU67758.1
OG0005598			ALU67759.1
OG0005599			ALU67761.1
OG0005600			ALU67762.1
OG0005601			ALU67765.1
OG0005602			ALU67767.1
OG0005603			ALU67782.1
OG0005604			ALU67784.1
OG0005605			ALU67785.1
OG0005606			ALU67789.1
OG0005607			ALU67790.1
OG0005608			ALU67791.1
OG0005609			ALU67793.1
OG0005610			ALU67794.1
OG0005611			ALU67801.1
OG0005612			ALU67802.1
OG0005613			ALU67816.1
OG0005614			ALU67817.1
OG0005615			ALU67819.1
OG0005616			ALU67823.1
OG0005617			ALU67826.1
OG0005618			ALU67836.1
OG0005619			ALU67855.1
OG0005620			ALU67857.1
OG0005621			ALU67858.1
OG0005622			ALU67862.1
OG0005623			ALU67865.1
OG0005624			ALU67866.1
OG0005625			ALU67869.1
OG0005626			ALU67872.1
OG0005627			ALU67877.1
OG0005628			ALU67879.1
OG0005629			ALU67882.1
OG0005630			ALU67884.1
OG0005631			ALU67885.1
OG0005632			ALU67890.1
OG0005633			ALU67891.1
OG0005634			ALU67895.1
OG0005635			ALU67896.1
OG0005636			ALU67899.1
OG0005637			ALU67906.1
OG0005638			ALU67907.1
OG0005639			ALU67909.1
OG0005640			ALU67910.1
OG0005641			ALU67913.1
OG0005642			ALU67915.1
OG0005643			ALU67917.1
OG0005644			ALU67918.1
OG0005645			ALU67919.1
OG0005646			ALU67924.1
OG0005647			ALU67930.1
OG0005648			ALU67935.1
OG0005649			ALU67936.1
OG0005650			ALU67939.1
OG0005651			ALU67940.1
OG0005652			ALU67943.1
OG0005653			ALU67944.1
OG0005654			ALU67945.1
OG0005655			ALU67950.1
OG0005656			ALU67951.1
OG0005657			ALU67962.1
OG0005658			ALU67963.1
OG0005659			ALU67964.1
OG0005660			ALU67966.1
OG0005661			ALU67967.1
OG0005662			ALU67973.1
OG0005663			ALU67974.1
OG0005664			ALU67977.1
OG0005665			ALU67979.1
OG0005666			ALU67982.1
OG0005667			ALU67986.1
OG0005668			ALU67990.1
OG0005669			ALU67992.1
OG0005670			ALU67993.1
OG0005671			ALU67994.1
OG0005672			ALU67995.1
OG0005673			ALU67996.1
OG0005674			ALU68001.1
OG0005675			ALU68002.1
OG0005676			ALU68009.1
OG0005677			ALU68010.1
OG0005678			ALU68022.1
OG0005679			ALU68025.1
OG0005680			ALU68030.1
OG0005681			ALU68032.1
OG0005682			ALU68033.1
OG0005683			ALU68034.1
OG0005684			ALU68038.1
OG0005685			ALU68039.1
OG0005686			ALU68040.1
OG0005687			ALU68042.1
OG0005688			ALU68046.1
OG0005689			ALU68051.1
OG0005690			ALU68052.1
OG0005691			ALU68054.1
OG0005692			ALU68055.1
OG0005693			ALU68057.1
OG0005694			ALU68059.1
OG0005695			ALU68062.1
OG0005696			ALU68065.1
OG0005697			ALU68066.1
OG0005698			ALU68073.1
OG0005699			ALU68074.1
OG0005700			ALU68075.1
OG0005701			ALU68084.1
OG0005702			ALU68085.1
OG0005703			ALU68088.1
OG0005704			ALU68089.1
OG0005705			ALU68091.1
OG0005706			ALU68094.1
OG0005707			ALU68104.1
OG0005708			ALU68108.1
OG0005709			ALU68110.1
OG0005710			ALU68113.1
OG0005711			ALU68114.1
OG0005712			ALU68115.1
OG0005713			ALU68118.1
OG0005714			ALU68120.1
OG0005715			ALU68121.1
OG0005716			ALU68127.1
OG0005717			ALU68128.1
OG0005718			ALU68130.1
OG0005719			ALU68138.1
OG0005720			ALU68140.1
OG0005721			ALU68141.1
OG0005722			ALU68142.1
OG0005723			ALU68160.1
OG0005724			ALU68163.1
OG0005725			ALU68170.1
OG0005726			ALU68171.1
OG0005727			ALU68172.1
OG0005728			ALU68173.1
OG0005729			ALU68174.1
OG0005730			ALU68175.1
OG0005731			ALU68176.1
OG0005732			ALU68177.1
OG0005733			ALU68178.1
OG0005734			ALU68179.1
OG0005735			ALU68180.1
OG0005736			ALU68190.1
OG0005737			ALU68191.1
OG0005738			ALU68192.1
OG0005739			ALU68196.1
OG0005740			ALU68199.1
OG0005741			ALU68202.1
OG0005742			ALU68203.1
OG0005743			ALU68206.1
OG0005744			ALU68209.1
OG0005745			ALU68223.1
OG0005746			ALU68224.1
OG0005747			ALU68229.1
OG0005748			ALU68232.1
OG0005749			ALU68233.1
OG0005750			ALU68235.1
OG0005751			ALU68241.1
OG0005752			ALU68242.1
OG0005753			ALU68246.1
OG0005754			ALU68249.1
OG0005755			ALU68252.1
OG0005756			ALU68254.1
OG0005757			ALU68255.1
OG0005758			ALU68256.1
OG0005759			ALU68257.1
OG0005760			ALU68261.1
OG0005761			ALU68262.1
OG0005762			ALU68269.1
OG0005763			ALU68271.1
OG0005764			ALU68274.1
OG0005765			ALU68275.1
OG0005766			ALU68276.1
OG0005767			ALU68277.1
OG0005768			ALU68280.1
OG0005769			ALU68281.1
OG0005770			ALU68282.1
OG0005771			ALU68287.1
OG0005772			ALU68288.1
OG0005773			ALU68291.1
OG0005774			ALU68292.1
OG0005775			ALU68293.1
OG0005776			ALU68294.1
OG0005777			ALU68295.1
OG0005778			ALU68296.1
OG0005779			ALU68298.1
OG0005780			ALU68299.1
OG0005781			ALU68304.1
OG0005782			ALU68306.1
OG0005783			ALU68309.1
OG0005784			ALU68310.1
OG0005785			ALU68315.1
OG0005786			ALU68318.1
OG0005787			ALU68319.1
OG0005788			ALU68320.1
OG0005789			ALU68321.1
OG0005790			ALU68322.1
OG0005791			ALU68333.1
OG0005792			ALU68337.1
OG0005793			ALU68339.1
OG0005794			ALU68340.1
OG0005795			ALU68342.1
OG0005796			ALU68343.1
OG0005797			ALU68344.1
OG0005798			ALU68352.1
OG0005799			ALU68353.1
OG0005800			ALU68354.1
OG0005801			ALU68357.1
OG0005802			ALU68358.1
OG0005803			ALU68362.1
OG0005804			ALU68365.1
OG0005805			ALU68367.1
OG0005806			ALU68369.1
OG0005807			ALU68374.1
OG0005808			ALU68388.1
OG0005809			ALU68389.1
OG0005810			ALU68401.1
OG0005811			ALU68407.1
OG0005812			ALU68410.1
OG0005813			ALU68413.1
OG0005814			ALU68414.1
OG0005815			ALU68415.1
OG0005816			ALU68425.1
OG0005817			ALU68430.1
OG0005818			ALU68435.1
OG0005819			ALU68436.1
OG0005820			ALU68437.1
OG0005821			ALU68447.1
OG0005822			ALU68449.1
OG0005823			ALU68451.1
OG0005824			ALU68453.1
OG0005825			ALU68454.1
OG0005826			ALU68455.1
OG0005827			ALU68457.1
OG0005828			ALU68458.1
OG0005829			ALU68462.1
OG0005830			ALU68466.1
OG0005831			ALU68467.1
OG0005832			ALU68468.1
OG0005833			ALU68469.1
OG0005834			ALU68470.1
OG0005835			ALU68471.1
OG0005836			ALU68474.1
OG0005837			ALU68475.1
OG0005838			ALU68477.1
OG0005839			ALU68479.1
OG0005840			ALU68485.1
OG0005841			ALU68486.1
OG0005842			ALU68487.1
OG0005843			ALU68491.1
OG0005844			ALU68492.1
OG0005845			ALU68493.1
OG0005846			ALU68495.1
OG0005847			ALU68496.1
OG0005848			ALU68498.1
OG0005849			ALU68511.1
OG0005850			ALU68517.1
OG0005851			ALU68519.1
OG0005852			ALU68520.1
OG0005853			ALU68522.1
OG0005854			ALU68525.1
OG0005855			ALU68531.1
OG0005856			ALU68532.1
OG0005857			ALU68534.1
OG0005858			ALU68535.1
OG0005859			ALU68536.1
OG0005860			ALU68539.1
OG0005861			ALU68541.1
OG0005862			ALU68542.1
OG0005863			ALU68544.1
OG0005864			ALU68550.1
OG0005865			ALU68553.1
OG0005866			ALU68555.1
OG0005867			ALU68556.1
OG0005868			ALU68567.1
OG0005869			ALU68568.1
OG0005870			ALU68569.1
OG0005871			ALU68571.1
OG0005872			ALU68572.1
OG0005873			ALU68575.1
OG0005874			ALU68576.1
OG0005875			ALU68579.1
OG0005876			ALU68580.1
OG0005877			ALU68583.1
OG0005878			ALU68584.1
OG0005879			ALU68587.1
OG0005880			ALU68592.1
OG0005881			ALU68594.1
OG0005882			ALU68598.1
OG0005883			ALU68599.1
OG0005884			ALU68601.1
OG0005885			ALU68603.1
OG0005886			ALU68604.1
OG0005887			ALU68609.1
OG0005888			ALU68613.1
OG0005889			ALU68614.1
OG0005890			ALU68619.1
OG0005891			ALU68623.1
OG0005892			ALU68624.1
OG0005893			ALU68627.1
OG0005894			ALU68629.1
OG0005895			ALU68634.1
OG0005896			ALU68636.1
OG0005897			ALU68637.1
OG0005898			ALU68638.1
OG0005899			ALU68640.1
OG0005900			ALU68641.1
OG0005901			ALU68642.1
OG0005902			ALU68646.1
OG0005903			ALU68653.1
OG0005904			ALU68657.1
OG0005905			ALU68660.1
OG0005906			ALU68661.1
OG0005907			ALU68665.1
OG0005908			ALU68668.1
OG0005909			ALU68669.1
OG0005910			ALU68673.1
OG0005911			ALU68678.1
OG0005912			ALU68679.1
OG0005913			ALU68680.1
OG0005914			ALU68681.1
OG0005915			ALU68684.1
OG0005916			ALU68687.1
OG0005917			ALU68688.1
OG0005918			ALU68691.1
OG0005919			ALU68700.1
OG0005920			ALU68701.1
OG0005921			ALU68703.1
OG0005922			ALU68707.1
OG0005923			ALU68709.1
OG0005924			ALU68712.1
OG0005925			ALU68719.1
OG0005926			ALU68720.1
OG0005927			ALU68727.1
OG0005928			ALU68728.1
OG0005929			ALU68733.1
OG0005930			ALU68734.1
OG0005931			ALU68736.1
OG0005932			ALU68745.1
OG0005933			ALU68762.1
OG0005934			ALU68766.1
OG0005935			ALU68773.1
OG0005936			ALU68775.1
OG0005937			ALU68783.1
OG0005938			ALU68784.1
OG0005939			ALU68785.1
OG0005940			ALU68787.1
OG0005941			ALU68790.1
OG0005942			ALU68791.1
OG0005943			ALU68793.1
OG0005944			ALU68797.1
OG0005945			ALU68798.1
OG0005946			ALU68799.1
OG0005947			ALU68801.1
OG0005948			ALU68803.1
OG0005949			ALU68808.1
OG0005950			ALU68811.1
OG0005951			ALU68814.1
OG0005952			ALU68815.1
OG0005953			ALU68817.1
OG0005954			ALU68825.1
OG0005955			ALU68826.1
OG0005956			ALU68836.1
OG0005957			ALU68837.1
OG0005958			ALU68841.1
OG0005959			ALU68843.1
OG0005960			ALU68845.1
OG0005961			ALU68846.1
OG0005962			ALU68850.1
OG0005963			ALU68851.1
OG0005964			ALU68859.1
OG0005965			ALU68860.1
OG0005966			ALU68862.1
OG0005967			ALU68869.1
OG0005968			ALU68878.1
OG0005969			ALU68882.1
OG0005970			ALU68883.1
OG0005971			ALU68884.1
OG0005972			ALU68885.1
OG0005973			ALU68888.1
OG0005974			ALU68889.1
OG0005975			ALU68893.1
OG0005976			ALU68894.1
OG0005977			ALU68895.1
OG0005978			ALU68897.1
OG0005979			ALU68898.1
OG0005980			ALU68908.1
OG0005981			ALU68910.1
OG0005982			ALU68911.1
OG0005983			ALU68913.1
OG0005984			ALU68914.1
OG0005985			ALU68915.1
OG0005986			ALU68917.1
OG0005987			ALU68920.1
OG0005988			ALU68925.1
OG0005989			ALU68932.1
OG0005990			ALU68939.1
OG0005991			ALU68943.1
OG0005992			ALU68951.1
OG0005993			ALU68952.1
OG0005994			ALU68955.1
OG0005995			ALU68959.1
OG0005996			ALU68961.1
OG0005997			ALU68962.1
OG0005998			ALU68969.1
OG0005999			ALU68972.1
OG0006000			ALU68976.1
OG0006001			ALU68979.1
OG0006002			ALU68986.1
OG0006003			ALU68988.1
OG0006004			ALU68989.1
OG0006005			ALU68991.1
OG0006006			ALU68992.1
OG0006007			ALU69003.1
OG0006008			ALU69004.1
OG0006009			ALU69007.1
OG0006010			ALU69008.1
OG0006011			ALU69009.1
OG0006012			ALU69010.1
OG0006013			ALU69013.1
OG0006014			ALU69018.1
OG0006015			ALU69019.1
OG0006016			ALU69024.1
OG0006017			ALU69025.1
OG0006018			ALU69035.1
OG0006019			ALU69041.1
OG0006020			ALU69042.1
OG0006021			ALU69043.1
OG0006022			ALU69044.1
OG0006023			ALU69048.1
OG0006024			ALU69049.1
OG0006025			ALU69050.1
OG0006026			ALU69055.1
OG0006027			ALU69060.1
OG0006028			ALU69067.1
OG0006029			ALU69071.1
OG0006030			ALU69073.1
OG0006031			ALU69075.1
OG0006032			ALU69076.1
OG0006033			ALU69083.1
OG0006034			ALU69084.1
OG0006035			ALU69087.1
OG0006036			ALU69091.1
OG0006037			ALU69092.1
OG0006038			ALU69102.1
OG0006039			ALU69103.1
OG0006040			ALU69104.1
OG0006041			ALU69106.1
OG0006042			ALU69110.1
OG0006043			ALU69117.1
OG0006044			ALU69136.1
OG0006045			ALU69139.1
OG0006046			ALU69142.1
OG0006047			ALU69147.1
OG0006048			ALU69154.1
OG0006049			ALU69156.1
OG0006050			ALU69157.1
OG0006051			ALU69160.1
OG0006052			ALU69161.1
OG0006053			ALU69162.1
OG0006054			ALU69164.1
OG0006055			ALU69169.1
OG0006056			ALU69171.1
OG0006057			ALU69172.1
OG0006058			ALU69175.1
OG0006059			ALU69177.1
OG0006060			ALU69187.1
OG0006061			ALU69192.1
OG0006062			ALU69197.1
OG0006063			ALU69202.1
OG0006064			ALU69207.1
OG0006065			ALU69218.1
OG0006066			ALU69219.1
OG0006067			ALU69221.1
OG0006068			ALU69222.1
OG0006069			ALU69225.1
OG0006070			ALU69230.1
OG0006071			ALU69231.1
OG0006072			ALU69232.1
OG0006073			ALU69236.1
OG0006074			ALU69239.1
OG0006075			ALU69242.1
OG0006076			ALU69244.1
OG0006077			ALU69245.1
OG0006078			ALU69246.1
OG0006079			ALU69251.1
OG0006080			ALU69253.1
OG0006081			ALU69256.1
OG0006082			ALU69258.1
OG0006083			ALU69263.1
OG0006084			ALU69264.1
OG0006085			ALU69265.1
OG0006086			ALU69279.1
OG0006087			ALU69282.1
OG0006088			ALU69286.1
OG0006089			ALU69295.1
OG0006090			ALU69303.1
OG0006091			ALU69308.1
OG0006092			ALU69315.1
OG0006093			ALU69317.1
OG0006094			ALU69320.1
OG0006095			ALU69325.1
OG0006096			ALU69335.1
OG0006097			ALU69337.1
OG0006098			ALU69338.1
OG0006099			ALU69345.1
OG0006100			ALU69349.1
OG0006101			ALU69350.1
OG0006102			ALU69352.1
OG0006103			ALU69354.1
OG0006104			ALU69357.1
OG0006105			ALU69360.1
OG0006106			ALU69365.1
OG0006107			ALU69371.1
OG0006108			ALU69372.1
OG0006109			ALU69379.1
OG0006110			ALU69381.1
OG0006111			ALU69382.1
OG0006112			ALU69383.1
OG0006113			ALU69384.1
OG0006114			ALU69385.1
OG0006115			ALU69386.1
OG0006116			ALU69387.1
OG0006117			ALU69388.1
OG0006118			ALU69395.1
OG0006119			ALU69397.1
OG0006120			ALU69398.1
OG0006121			ALU69399.1
OG0006122			ALU69404.1
OG0006123			ALU69408.1
OG0006124			ALU69409.1
OG0006125			ALU69413.1
OG0006126			ALU69427.1
OG0006127			ALU69430.1
OG0006128			ALU69432.1
OG0006129			ALU69433.1
OG0006130			ALU69434.1
OG0006131			ALU69435.1
OG0006132			ALU69436.1
OG0006133			ALU69439.1
OG0006134			ALU69445.1
OG0006135			ALU69448.1
OG0006136			ALU69449.1
OG0006137			ALU69451.1
OG0006138			ALU69458.1
OG0006139			ALU69459.1
OG0006140			ALU69463.1
OG0006141			ALU69464.1
OG0006142			ALU69469.1
OG0006143			ALU69470.1
OG0006144			ALU69472.1
OG0006145			ALU69473.1
OG0006146			ALU69474.1
OG0006147			ALU69475.1
OG0006148			ALU69487.1
OG0006149			ALU69489.1
OG0006150			ALU69491.1
OG0006151			ALU69498.1
OG0006152			ALU69499.1
OG0006153			ALU69503.1
OG0006154			ALU69504.1
OG0006155			ALU69506.1
OG0006156			ALU69507.1
OG0006157			ALU69509.1
OG0006158			ALU69510.1
OG0006159			ALU69511.1
OG0006160			ALU69512.1
OG0006161			ALU69513.1
OG0006162			ALU69520.1
OG0006163			ALU69521.1
OG0006164			ALU69526.1
OG0006165			ALU69543.1
OG0006166			ALU69544.1
OG0006167			ALU69546.1
OG0006168			ALU69548.1
OG0006169			ALU69550.1
OG0006170			ALU69551.1
OG0006171			ALU69552.1
OG0006172			ALU69555.1
OG0006173			ALU69556.1
OG0006174			ALU69557.1
OG0006175			ALU69558.1
OG0006176			ALU69559.1
OG0006177			ALU69561.1
OG0006178			ALU69562.1
OG0006179			ALU69565.1
OG0006180			ALU69572.1
OG0006181			ALU69573.1
OG0006182			ALU69574.1
OG0006183			ALU69575.1
OG0006184			ALU69576.1
OG0006185			ALU69580.1
OG0006186			ALU69589.1
OG0006187			ALU69591.1
OG0006188			ALU69592.1
OG0006189			ALU69593.1
OG0006190			ALU69597.1
OG0006191			ALU69600.1
OG0006192			ALU69601.1
OG0006193			ALU69602.1
OG0006194			ALU69603.1
OG0006195			ALU69606.1
OG0006196			ALU69611.1
OG0006197			ALU69613.1
OG0006198			ALU69614.1
OG0006199			ALU69619.1
OG0006200			ALU69620.1
OG0006201			ALU69624.1
OG0006202			ALU69628.1
OG0006203			ALU69630.1
OG0006204			ALU69633.1
OG0006205			ALU69639.1
OG0006206			ALU69644.1
OG0006207			ALU69645.1
OG0006208			ALU69647.1
OG0006209			ALU69648.1
OG0006210			ALU69650.1
OG0006211			ALU69653.1
OG0006212			ALU69654.1
OG0006213			ALU69655.1
OG0006214			ALU69657.1
OG0006215			ALU69660.1
OG0006216			ALU69663.1
OG0006217			ALU69664.1
OG0006218			ALU69665.1
OG0006219			ALU69669.1
OG0006220			ALU69674.1
OG0006221			ALU69679.1
OG0006222			ALU69688.1
OG0006223			ALU69691.1
OG0006224			ALU69692.1
OG0006225			ALU69693.1
OG0006226			ALU69702.1
OG0006227			ALU69704.1
OG0006228			ALU69705.1
OG0006229			ALU69714.1
OG0006230			ALU69719.1
OG0006231			ALU69720.1
OG0006232			ALU69721.1
OG0006233			ALU69724.1
OG0006234			ALU69727.1
OG0006235			ALU69728.1
OG0006236			ALU69732.1
OG0006237			ALU69736.1
OG0006238			ALU69737.1
OG0006239			ALU69740.1
OG0006240			ALU69741.1
OG0006241			ALU69743.1
OG0006242			ALU69751.1
OG0006243			ALU69754.1
OG0006244			ALU69758.1
OG0006245			ALU69759.1
OG0006246			ALU69762.1
OG0006247			ALU69771.1
OG0006248			ALU69776.1
OG0006249			ALU69777.1
OG0006250			ALU69781.1
OG0006251			ALU69782.1
OG0006252			ALU69791.1
OG0006253			ALU69792.1
OG0006254			ALU69797.1
OG0006255			ALU69798.1
OG0006256			ALU69799.1
OG0006257			ALU69800.1
OG0006258			ALU69805.1
OG0006259			ALU69806.1
OG0006260			ALU69807.1
OG0006261			ALU69809.1
OG0006262			ALU69812.1
OG0006263			ALU69814.1
OG0006264			ALU69817.1
OG0006265			ALU69828.1
OG0006266			ALU69833.1
OG0006267			ALU69835.1
OG0006268			ALU69842.1
OG0006269			ALU69851.1
OG0006270			ALU69853.1
OG0006271			ALU69854.1
OG0006272			ALU69862.1
OG0006273			ALU69863.1
OG0006274			ALU69866.1
OG0006275			ALU69870.1
OG0006276			ALU69875.1
OG0006277			ALU69876.1
OG0006278			ALU69877.1
OG0006279			ALU69878.1
OG0006280			ALU69879.1
OG0006281			ALU69880.1
OG0006282			ALU69884.1
OG0006283			ALU69885.1
OG0006284			ALU69890.1
OG0006285			ALU69893.1
OG0006286			ALU69899.1
OG0006287			ALU69900.1
OG0006288			ALU69901.1
OG0006289			ALU69906.1
OG0006290			ALU69910.1
OG0006291			ALU69912.1
